customer_id,total_purchase,frequency_purchase,client_category
CS8051,451,12,1
CS8052,564,14,1
CS8053,463,12,1
CS8054,327,8,1
CS8055,962,20,2
CS8056,512,15,2
CS8057,602,12,1
CS8058,753,17,2
CS8059,802,18,2
CS8060,535,13,1
CS8061,801,20,2
CS8062,466,9,1
CS8063,579,13,1
CS8064,607,14,1
CS8065,482,11,1
CS8066,545,13,1
CS8067,699,16,2
CS8068,258,6,1
CS8069,792,15,2
CS8070,437,11,1
CS8071,439,10,1
CS8072,643,11,1
CS8073,575,16,2
CS8074,384,9,1
CS8075,453,12,1
CS8076,379,9,1
CS8077,164,5,1
CS8078,617,13,1
CS8079,769,15,2
CS8080,474,10,1
CS8081,718,15,2
CS8082,519,12,1
CS8083,628,18,2
CS8084,449,9,1
CS8085,880,21,2
CS8086,811,19,2
CS8087,307,9,1
CS8088,346,8,1
CS8089,549,13,1
CS8090,336,8,1
CS8091,690,16,2
CS8092,648,12,1
CS8093,755,15,2
CS8094,326,10,1
CS8095,595,14,1
CS8096,409,11,1
CS8097,378,8,1
CS8098,767,17,2
CS8099,593,13,1
CS8100,569,13,1
CS8101,539,11,1
CS8102,801,14,2
CS8103,487,11,1
CS8104,915,19,2
CS8105,534,9,1
CS8106,347,9,1
CS8107,441,10,1
CS8108,378,9,1
CS8109,677,16,2
CS8110,479,9,1
CS8111,597,15,2
CS8112,488,13,1
CS8113,911,20,2
CS8114,306,9,1
CS8115,745,15,2
CS8116,754,18,2
CS8117,828,18,2
CS8118,450,8,1
CS8119,681,16,2
CS8120,437,8,1
CS8121,586,12,1
CS8122,636,17,2
CS8123,675,14,1
CS8124,481,13,1
CS8125,552,12,1
CS8126,533,10,1
CS8127,759,22,2
CS8128,763,15,2
CS8129,549,11,1
CS8130,765,16,2
CS8131,316,7,1
CS8132,406,10,1
CS8133,509,12,1
CS8134,446,11,1
CS8135,722,18,2
CS8136,383,11,1
CS8137,528,12,1
CS8138,609,15,2
CS8139,717,15,2
CS8140,820,17,2
CS8141,632,14,1
CS8142,710,14,1
CS8143,534,12,1
CS8144,220,5,1
CS8145,471,12,1
CS8146,574,13,1
CS8147,398,10,1
CS8148,718,17,2
CS8149,522,13,1
CS8150,515,12,1
CS8151,321,9,1
CS8152,355,8,1
CS8153,506,13,1
CS8154,386,12,1
CS8155,478,12,1
CS8156,418,10,1
CS8157,315,8,1
CS8158,528,11,1
CS8159,347,8,1
CS8160,269,5,1
CS8161,766,14,1
CS8162,702,13,1
CS8163,430,8,1
CS8164,569,11,1
CS8165,488,10,1
CS8166,631,14,1
CS8167,590,15,2
CS8168,456,11,1
CS8169,401,7,1
CS8170,424,11,1
CS8171,403,9,1
CS8172,414,11,1
CS8173,371,9,1
CS8174,862,18,2
CS8175,564,13,1
CS8176,774,15,2
CS8177,350,11,1
CS8178,525,12,1
CS8179,960,23,2
CS8180,624,14,1
CS8181,416,10,1
CS8182,596,16,2
CS8183,305,9,1
CS8184,745,16,2
CS8185,469,10,1
CS8186,316,9,1
CS8187,753,18,2
CS8188,542,11,1
CS8189,406,10,1
CS8190,652,15,2
CS8191,769,18,2
CS8192,287,6,1
CS8193,490,9,1
CS8194,917,20,2
CS8195,607,15,2
CS8196,433,11,1
CS8197,663,15,2
CS8198,614,13,1
CS8199,628,17,2
CS8200,537,13,1
CS8201,402,9,1
CS8202,927,19,2
CS8203,391,8,1
CS8204,343,8,1
CS8205,877,19,2
CS8206,442,9,1
CS8207,781,16,2
CS8208,870,19,2
CS8209,414,9,1
CS8210,569,12,1
CS8211,320,8,1
CS8212,548,12,1
CS8213,645,16,2
CS8214,316,8,1
CS8215,1031,21,2
CS8216,498,10,1
CS8217,528,10,1
CS8218,595,13,1
CS8219,586,13,1
CS8220,918,19,2
CS8221,634,13,1
CS8222,444,10,1
CS8223,787,17,2
CS8224,187,5,1
CS8225,451,11,1
CS8226,659,12,1
CS8227,582,13,1
CS8228,587,13,1
CS8229,662,15,2
CS8230,750,16,2
CS8231,537,11,1
CS8232,774,15,2
CS8233,911,18,2
CS8234,157,5,1
CS8235,674,13,1
CS8236,508,11,1
CS8237,751,17,2
CS8238,464,9,1
CS8239,645,14,1
CS8240,322,8,1
CS8241,535,14,1
CS8242,411,11,1
CS8243,392,10,1
CS8244,481,13,1
CS8245,621,13,1
CS8246,525,14,1
CS8247,531,12,1
CS8248,449,10,1
CS8249,597,15,2
CS8250,676,15,2
CS8251,567,14,1
CS8252,918,20,2
CS8253,359,9,1
CS8254,539,12,1
CS8255,434,9,1
CS8256,463,10,1
CS8257,877,18,2
CS8258,425,11,1
CS8259,599,11,1
CS8260,590,11,1
CS8261,458,10,1
CS8262,373,11,1
CS8263,810,21,2
CS8264,826,16,2
CS8265,312,7,1
CS8266,558,11,1
CS8267,552,12,1
CS8268,475,10,1
CS8269,515,13,1
CS8270,529,14,1
CS8271,374,10,1
CS8272,605,12,1
CS8273,769,15,2
CS8274,568,12,1
CS8275,589,12,1
CS8276,502,11,1
CS8277,673,15,2
CS8278,264,6,1
CS8279,586,13,1
CS8280,898,19,2
CS8281,436,10,1
CS8282,662,14,1
CS8283,561,14,1
CS8284,1053,21,2
CS8285,1018,20,2
CS8286,363,8,1
CS8287,424,11,1
CS8288,750,16,2
CS8289,490,11,1
CS8290,589,13,1
CS8291,722,15,2
CS8292,796,14,2
CS8293,819,17,2
CS8294,842,18,2
CS8295,396,12,1
CS8296,641,16,2
CS8297,616,12,1
CS8298,384,12,1
CS8299,777,16,2
CS8300,576,13,1
CS8301,355,9,1
CS8302,671,15,2
CS8303,688,13,1
CS8304,390,8,1
CS8305,541,13,1
CS8306,876,18,2
CS8307,353,11,1
CS8308,548,14,1
CS8309,734,14,1
CS8310,1202,24,2
CS8311,523,12,1
CS8312,908,20,2
CS8313,571,16,2
CS8314,366,9,1
CS8315,342,8,1
CS8316,1026,25,2
CS8317,957,19,2
CS8318,556,12,1
CS8319,636,14,1
CS8320,552,14,1
CS8321,604,11,1
CS8322,351,12,1
CS8323,794,16,2
CS8324,461,9,1
CS8325,579,14,1
CS8326,209,5,1
CS8327,598,15,2
CS8328,772,18,2
CS8329,742,18,2
CS8330,610,14,1
CS8331,532,14,1
CS8332,439,9,1
CS8333,636,16,2
CS8334,495,12,1
CS8335,581,11,1
CS8336,692,16,2
CS8337,737,16,2
CS8338,668,17,2
CS8339,361,9,1
CS8340,742,15,2
CS8341,740,17,2
CS8342,618,13,1
CS8343,581,11,1
CS8344,349,10,1
CS8345,839,17,2
CS8346,959,20,2
CS8347,347,9,1
CS8348,1055,20,2
CS8349,694,13,1
CS8350,991,19,2
CS8351,748,19,2
CS8352,654,15,2
CS8353,546,10,1
CS8354,553,13,1
CS8355,477,11,1
CS8356,688,14,1
CS8357,579,16,2
CS8358,364,10,1
CS8359,669,15,2
CS8360,436,9,1
CS8361,988,23,2
CS8362,785,16,2
CS8363,1006,18,2
CS8364,735,17,2
CS8365,504,9,1
CS8366,651,14,1
CS8367,728,14,1
CS8368,701,18,2
CS8369,798,18,2
CS8370,634,13,1
CS8371,546,16,2
CS8372,763,17,2
CS8373,742,16,2
CS8374,596,16,2
CS8375,428,11,1
CS8376,239,4,1
CS8377,823,18,2
CS8378,916,19,2
CS8379,470,11,1
CS8380,393,7,1
CS8381,660,14,1
CS8382,540,11,1
CS8383,564,12,1
CS8384,588,13,1
CS8385,404,11,1
CS8386,330,10,1
CS8387,560,14,1
CS8388,455,10,1
CS8389,542,14,1
CS8390,209,7,1
CS8391,627,14,1
CS8392,520,16,2
CS8393,350,12,1
CS8394,439,12,1
CS8395,568,14,1
CS8396,588,10,1
CS8397,506,12,1
CS8398,536,12,1
CS8399,595,15,2
CS8400,345,8,1
CS8401,420,10,1
CS8402,319,7,1
CS8403,968,18,2
CS8404,718,15,2
CS8405,480,10,1
CS8406,588,11,1
CS8407,801,15,2
CS8408,341,7,1
CS8409,399,8,1
CS8410,231,7,1
CS8411,595,11,1
CS8412,472,11,1
CS8413,434,10,1
CS8414,629,15,2
CS8415,561,13,1
CS8416,577,13,1
CS8417,520,11,1
CS8418,378,12,1
CS8419,539,12,1
CS8420,654,15,2
CS8421,779,17,2
CS8422,399,11,1
CS8423,704,15,2
CS8424,558,13,1
CS8425,579,14,1
CS8426,593,13,1
CS8427,428,11,1
CS8428,618,12,1
CS8429,748,17,2
CS8430,1024,21,2
CS8431,224,7,1
CS8432,636,15,2
CS8433,960,20,2
CS8434,836,18,2
CS8435,369,9,1
CS8436,686,16,2
CS8437,787,16,2
CS8438,380,11,1
CS8439,581,14,1
CS8440,397,9,1
CS8441,990,20,2
CS8442,1037,23,2
CS8443,418,10,1
CS8444,552,10,1
CS8445,676,14,1
CS8446,267,6,1
CS8447,470,10,1
CS8448,801,18,2
CS8449,360,9,1
CS8450,479,11,1
CS8451,400,8,1
CS8452,557,12,1
CS8453,558,14,1
CS8454,873,18,2
CS8455,781,18,2
CS8456,642,14,1
CS8457,765,16,2
CS8458,230,8,1
CS8459,863,21,2
CS8460,570,15,2
CS8461,594,13,1
CS8462,365,9,1
CS8463,437,10,1
CS8464,566,13,1
CS8465,422,13,1
CS8466,453,11,1
CS8467,488,10,1
CS8468,654,16,2
CS8469,572,11,1
CS8470,470,12,1
CS8471,722,13,1
CS8472,282,7,1
CS8473,530,13,1
CS8474,687,14,1
CS8475,605,12,1
CS8476,592,14,1
CS8477,468,11,1
CS8478,287,7,1
CS8479,223,5,1
CS8480,682,14,1
CS8481,442,10,1
CS8482,895,21,2
CS8483,492,10,1
CS8484,344,7,1
CS8485,708,19,2
CS8486,505,12,1
CS8487,925,20,2
CS8488,634,14,1
CS8489,651,15,2
CS8490,590,15,2
CS8491,465,11,1
CS8492,563,12,1
CS8493,678,16,2
CS8494,681,14,1
CS8495,464,11,1
CS8496,661,15,2
CS8497,374,12,1
CS8498,296,7,1
CS8499,705,13,1
CS8500,463,12,1
CS8501,539,13,1
CS8502,868,19,2
CS8503,497,12,1
CS8504,190,4,1
CS8505,424,12,1
CS8506,364,12,1
CS8507,681,13,1
CS8508,772,17,2
CS8509,579,11,1
CS8510,585,13,1
CS8511,588,11,1
CS8512,968,20,2
CS8513,804,14,2
CS8514,606,14,1
CS8515,790,15,2
CS8516,461,11,1
CS8517,559,11,1
CS8518,693,15,2
CS8519,637,13,1
CS8520,620,15,2
CS8521,550,13,1
CS8522,524,11,1
CS8523,550,12,1
CS8524,510,11,1
CS8525,484,10,1
CS8526,479,12,1
CS8527,620,15,2
CS8528,405,12,1
CS8529,618,12,1
CS8530,664,16,2
CS8531,816,18,2
CS8532,318,7,1
CS8533,711,15,2
CS8534,639,14,1
CS8535,466,11,1
CS8536,716,15,2
CS8537,422,11,1
CS8538,692,13,1
CS8539,510,10,1
CS8540,643,14,1
CS8541,819,18,2
CS8542,281,8,1
CS8543,588,14,1
CS8544,583,11,1
CS8545,721,15,2
CS8546,558,14,1
CS8547,488,11,1
CS8548,775,16,2
CS8549,357,11,1
CS8550,334,9,1
CS8551,477,13,1
CS8552,890,20,2
CS8553,374,8,1
CS8554,368,8,1
CS8555,456,10,1
CS8556,721,17,2
CS8557,586,13,1
CS8558,605,14,1
CS8559,157,4,1
CS8560,756,14,1
CS8561,765,16,2
CS8562,250,6,1
CS8563,614,12,1
CS8564,495,10,1
CS8565,523,13,1
CS8566,669,13,1
CS8567,569,12,1
CS8568,753,15,2
CS8569,673,16,2
CS8570,294,6,1
CS8571,597,11,1
CS8572,490,10,1
CS8573,698,13,1
CS8574,328,8,1
CS8575,686,15,2
CS8576,252,7,1
CS8577,485,13,1
CS8578,566,15,2
CS8579,1151,25,2
CS8580,627,13,1
CS8581,418,9,1
CS8582,967,20,2
CS8583,425,9,1
CS8584,931,18,2
CS8585,503,12,1
CS8586,462,9,1
CS8587,514,12,1
CS8588,930,17,2
CS8589,529,13,1
CS8590,697,17,2
CS8591,487,11,1
CS8592,459,13,1
CS8593,410,13,1
CS8594,763,16,2
CS8595,318,11,1
CS8596,344,8,1
CS8597,784,16,2
CS8598,446,11,1
CS8599,649,17,2
CS8600,768,16,2
CS8601,680,16,2
CS8602,800,16,2
CS8603,485,12,1
CS8604,705,13,1
CS8605,472,10,1
CS8606,556,13,1
CS8607,292,7,1
CS8608,549,13,1
CS8609,252,8,1
CS8610,583,13,1
CS8611,433,12,1
CS8612,699,17,2
CS8613,706,13,1
CS8614,590,14,1
CS8615,752,18,2
CS8616,262,6,1
CS8617,446,10,1
CS8618,573,13,1
CS8619,327,9,1
CS8620,903,23,2
CS8621,636,18,2
CS8622,761,15,2
CS8623,693,16,2
CS8624,914,20,2
CS8625,705,14,1
CS8626,381,7,1
CS8627,519,11,1
CS8628,653,14,1
CS8629,386,9,1
CS8630,384,11,1
CS8631,321,7,1
CS8632,686,13,1
CS8633,433,12,1
CS8634,535,12,1
CS8635,634,15,2
CS8636,484,10,1
CS8637,705,17,2
CS8638,907,20,2
CS8639,856,19,2
CS8640,514,11,1
CS8641,567,14,1
CS8642,670,13,1
CS8643,611,14,1
CS8644,802,16,2
CS8645,346,8,1
CS8646,563,12,1
CS8647,572,14,1
CS8648,436,14,1
CS8649,666,15,2
CS8650,678,13,1
CS8651,468,13,1
CS8652,475,13,1
CS8653,529,15,2
CS8654,439,9,1
CS8655,819,16,2
CS8656,841,15,2
CS8657,974,20,2
CS8658,771,18,2
CS8659,518,12,1
CS8660,558,11,1
CS8661,664,16,2
CS8662,789,16,2
CS8663,794,17,2
CS8664,799,16,2
CS8665,367,10,1
CS8666,583,12,1
CS8667,307,6,1
CS8668,693,16,2
CS8669,1020,24,2
CS8670,584,14,1
CS8671,468,10,1
CS8672,797,15,2
CS8673,659,14,1
CS8674,302,7,1
CS8675,430,11,1
CS8676,447,14,1
CS8677,390,10,1
CS8678,393,9,1
CS8679,654,15,2
CS8680,349,9,1
CS8681,656,14,1
CS8682,1196,24,2
CS8683,757,14,1
CS8684,461,10,1
CS8685,526,11,1
CS8686,520,14,1
CS8687,741,17,2
CS8688,461,10,1
CS8689,502,9,1
CS8690,824,17,2
CS8691,565,11,1
CS8692,1024,20,2
CS8693,664,16,2
CS8694,674,16,2
CS8695,665,16,2
CS8696,614,12,1
CS8697,703,13,1
CS8698,293,9,1
CS8699,558,14,1
CS8700,761,18,2
CS8701,554,13,1
CS8702,894,20,2
CS8703,985,19,2
CS8704,510,10,1
CS8705,692,13,1
CS8706,564,12,1
CS8707,488,9,1
CS8708,514,12,1
CS8709,335,7,1
CS8710,582,14,1
CS8711,528,11,1
CS8712,513,12,1
CS8713,693,14,1
CS8714,260,7,1
CS8715,713,14,1
CS8716,335,10,1
CS8717,467,11,1
CS8718,378,8,1
CS8719,708,15,2
CS8720,598,13,1
CS8721,509,12,1
CS8722,651,15,2
CS8723,827,17,2
CS8724,371,6,1
CS8725,267,6,1
CS8726,537,15,2
CS8727,480,13,1
CS8728,425,11,1
CS8729,723,16,2
CS8730,692,13,1
CS8731,654,15,2
CS8732,554,11,1
CS8733,638,14,1
CS8734,780,14,1
CS8735,616,15,2
CS8736,742,15,2
CS8737,300,7,1
CS8738,854,16,2
CS8739,945,20,2
CS8740,290,7,1
CS8741,910,17,2
CS8742,529,15,2
CS8743,430,11,1
CS8744,537,11,1
CS8745,687,14,1
CS8746,623,12,1
CS8747,662,15,2
CS8748,1047,21,2
CS8749,482,11,1
CS8750,476,12,1
CS8751,613,15,2
CS8752,457,9,1
CS8753,497,11,1
CS8754,360,10,1
CS8755,1052,21,2
CS8756,785,18,2
CS8757,583,14,1
CS8758,382,9,1
CS8759,564,11,1
CS8760,236,7,1
CS8761,781,15,2
CS8762,232,5,1
CS8763,237,6,1
CS8764,396,10,1
CS8765,644,13,1
CS8766,836,19,2
CS8767,659,15,2
CS8768,448,13,1
CS8769,867,21,2
CS8770,812,16,2
CS8771,887,19,2
CS8772,697,13,1
CS8773,847,16,2
CS8774,339,10,1
CS8775,683,15,2
CS8776,1007,20,2
CS8777,815,16,2
CS8778,515,14,1
CS8779,389,10,1
CS8780,468,10,1
CS8781,592,13,1
CS8782,576,13,1
CS8783,849,20,2
CS8784,589,14,1
CS8785,721,18,2
CS8786,1061,22,2
CS8787,627,15,2
CS8788,533,11,1
CS8789,781,17,2
CS8790,718,16,2
CS8791,519,13,1
CS8792,883,17,2
CS8793,615,14,1
CS8794,710,14,1
CS8795,445,12,1
CS8796,517,13,1
CS8797,603,14,1
CS8798,590,13,1
CS8799,278,5,1
CS8800,480,12,1
CS8801,626,11,1
CS8802,874,19,2
CS8803,595,13,1
CS8804,757,17,2
CS8805,652,14,1
CS8806,373,7,1
CS8807,421,11,1
CS8808,655,16,2
CS8809,625,16,2
CS8810,569,14,1
CS8811,529,11,1
CS8812,435,11,1
CS8813,627,15,2
CS8814,660,13,1
CS8815,462,9,1
CS8816,738,15,2
CS8817,627,15,2
CS8818,556,14,1
CS8819,634,13,1
CS8820,665,17,2
CS8821,1029,19,2
CS8822,442,11,1
CS8823,811,16,2
CS8824,486,10,1
CS8825,262,6,1
CS8826,624,13,1
CS8827,595,14,1
CS8828,526,12,1
CS8829,697,14,1
CS8830,718,15,2
CS8831,376,10,1
CS8832,612,14,1
CS8833,392,11,1
CS8834,778,16,2
CS8835,869,19,2
CS8836,530,13,1
CS8837,474,13,1
CS8838,480,13,1
CS8839,726,15,2
CS8840,494,13,1
CS8841,181,5,1
CS8842,706,13,1
CS8843,565,12,1
CS8844,355,7,1
CS8845,983,21,2
CS8846,682,16,2
CS8847,639,14,1
CS8848,618,14,1
CS8849,771,17,2
CS8850,546,12,1
CS8851,636,12,1
CS8852,411,10,1
CS8853,629,15,2
CS8854,716,15,2
CS8855,714,16,2
CS8856,475,12,1
CS8857,459,11,1
CS8858,608,12,1
CS8859,250,5,1
CS8860,429,12,1
CS8861,321,11,1
CS8862,623,13,1
CS8863,559,15,2
CS8864,648,18,2
CS8865,810,17,2
CS8866,590,13,1
CS8867,414,10,1
CS8868,585,12,1
CS8869,631,14,1
CS8870,756,14,1
CS8871,872,21,2
CS8872,729,13,1
CS8873,924,21,2
CS8874,300,8,1
CS8875,355,9,1
CS8876,742,17,2
CS8877,803,18,2
CS8878,626,17,2
CS8879,363,9,1
CS8880,693,13,1
CS8881,615,15,2
CS8882,281,8,1
CS8883,656,16,2
CS8884,581,18,2
CS8885,754,16,2
CS8886,510,12,1
CS8887,758,16,2
CS8888,640,14,1
CS8889,546,12,1
CS8890,361,12,1
CS8891,522,14,1
CS8892,533,10,1
CS8893,813,20,2
CS8894,628,14,1
CS8895,674,13,1
CS8896,556,13,1
CS8897,515,12,1
CS8898,644,14,1
CS8899,841,19,2
CS8900,709,17,2
CS8901,600,13,1
CS8902,886,19,2
CS8903,459,12,1
CS8904,736,17,2
CS8905,539,13,1
CS8906,958,21,2
CS8907,816,16,2
CS8908,267,10,1
CS8909,551,11,1
CS8910,464,12,1
CS8911,707,13,1
CS8912,408,11,1
CS8913,601,12,1
CS8914,990,21,2
CS8915,886,17,2
CS8916,585,14,1
CS8917,513,10,1
CS8918,762,19,2
CS8919,276,6,1
CS8920,746,16,2
CS8921,525,11,1
CS8922,264,7,1
CS8923,310,7,1
CS8924,638,16,2
CS8925,391,8,1
CS8926,559,11,1
CS8927,579,12,1
CS8928,635,13,1
CS8929,901,18,2
CS8930,606,15,2
CS8931,670,15,2
CS8932,583,14,1
CS8933,359,8,1
CS8934,493,10,1
CS8935,668,14,1
CS8936,412,8,1
CS8937,699,13,1
CS8938,737,17,2
CS8939,675,13,1
CS8940,557,13,1
CS8941,520,9,1
CS8942,472,13,1
CS8943,464,9,1
CS8944,396,10,1
CS8945,645,16,2
CS8946,633,15,2
CS8947,634,14,1
CS8948,520,12,1
CS8949,760,15,2
CS8950,395,8,1
CS8951,940,22,2
CS8952,640,15,2
CS8953,587,13,1
CS8954,445,11,1
CS8955,546,14,1
CS8956,807,20,2
CS8957,676,13,1
CS8958,302,9,1
CS8959,463,13,1
CS8960,403,9,1
CS8961,868,20,2
CS8962,798,19,2
CS8963,356,9,1
CS8964,756,17,2
CS8965,488,9,1
CS8966,400,10,1
CS8967,575,13,1
CS8968,833,19,2
CS8969,639,12,1
CS8970,712,15,2
CS8971,448,11,1
CS8972,627,15,2
CS8973,504,13,1
CS8974,408,12,1
CS8975,493,13,1
CS8976,595,12,1
CS8977,661,13,1
CS8978,527,14,1
CS8979,609,15,2
CS8980,816,16,2
CS8981,453,9,1
CS8982,611,16,2
CS8983,629,14,1
CS8984,693,15,2
CS8985,502,12,1
CS8986,610,16,2
CS8987,535,13,1
CS8988,552,14,1
CS8989,815,15,2
CS8990,613,13,1
CS8991,602,14,1
CS8992,277,9,1
CS8993,409,10,1
CS8994,749,16,2
CS8995,347,7,1
CS8996,582,13,1
CS8997,543,14,1
CS8998,624,13,1
CS8999,383,12,1
CS9000,533,13,1
